256.0000,-29.6000,-29.6000,-399.5000,1.0000,0.9999,0.2431
128.0000,-45.5000,-72.4000,-251.9000,1.0132,0.9667,0.3133
64.0000,-55.6000,-55.6000,-88.9000,1.0170,1.0170,0.5759
32.0000,-69.0000,-85.1000,-241.5000,1.0225,1.0223,0.3373
16.0000,-87.4000,-104.4000,-248.9000,1.0240,1.0245,0.3671
8.0000,-98.8000,-110.3000,-213.1000,1.0247,1.0251,0.3565
4.0000,-107.5000,-113.8000,-203.8000,1.0250,1.0251,0.3598
2.0000,-112.1000,-115.3000,-209.3000,1.0253,1.0253,0.3728
1.0000,-115.0000,-115.0000,-208.9000,1.0254,1.0254,0.3692
