100.0000,237.5000,7200.0000,630.0000,250000000.0000,1.0000,0.9969,1.0000,0.9963,1.0000,0.9941
60.0000,246.2000,100000.0000,6.2000,140.0000,0.9979,0.9971,0.9970,0.9935,0.9985,0.9957
40.0000,234.3000,25000.0000,12.0000,2200.0000,0.9970,0.9951,0.9924,0.9865,0.9971,0.9940
